前端实习生（可转正） — 核心广告系统,字节跳动,https://www.nowcoder.com/intern/43026?jobIds=37272&ncsr=,¥400-500元/天,北京 上海 广州 深圳 杭州 南京 成都 厦门 武汉 西安 长沙 哈尔滨 合肥 长春 其他,简历处理率：100%,平均处理：1天,处理快,前端,薪资：400-500元/天     实习要求：3天/周，3个月以上     转正机会：有,1、字节跳动广告系统团队是公司核心团队，负责商业变现，为公司年度收入目标而奋斗； 2、参与字节跳动广告系统相关产品前端开发工作； 3、参与广告业务线监控管理平台的前端研发工作； 4、表现优秀有转正机会。 ,1、计算机相关专业，本科及以上学历； 2、良好的算法、数据结构基础，熟悉计算机操作系统、网络、数据库等课程，至少熟悉一门编程语言； 3、要求有前端开发的实习/项目经验，热爱前端技术，有较强的学习能力，有强烈的求知欲、好奇心和进取心 ，能及时关注和学习业界最新的前端技术； 4、有大规模系统开发经验者优先，熟悉计算广告，或者有相关开发经验者优先。,
2022届春季实习生-项目交付工程师（北京）,远景智能,https://www.nowcoder.com/intern/1356?jobIds=48953&ncsr=,¥200-250元/天,北京,简历处理率：100%,平均处理：1天,处理快,其他,薪资：200-250元/天     实习要求：3天/周，3个月以上     转正机会：面议,1、负责管理项目实施过程，包括项目立项、过程及结项，协助发现和解决项目实施中的重大问题，保证项目按照质量、成本和时间进度顺利实施； 2、定期编写项目进展报告和分析报告； 3、与项目各参与方深入沟通，协助制订项目计划、协调项目资源，管控项目风险。,1、本科及以上学历，硕士博士优先，能源/自动化/电力电子/电气工程/软件工程相关专业背景； 2、熟悉项目管理知识和流程，具有项目管理PMP等相关认证者优先； 3、具有较强业务分析能力和学习能力； 4、具有良好的文字表达能力，一定的分析报告、PPT文档编写经验； 5、责任心强，具有较强的逻辑思维能力、团队协作精神、创新能力、沟通协调能力和执行力。,
人力资源实习生,成都兼善禾科技有限公司,https://www.nowcoder.com/intern/30667?jobIds=31037&ncsr=,¥100-150元/天,成都,简历处理率：98%,平均处理：3天,有反馈,其他,薪资：100-150元/天     实习要求：4天/周，3个月以上     转正机会：有,1、担任猎头顾问助理，协助猎头开拓业务、执行招聘项目；  2、结合项目需求，了解各行业人才市场动向，积极开拓、维护有效的招聘渠道；  3、利用各种招聘渠道，寻访合适的人才，对人才进行初审及电话面试，推荐至企业；  4、积极配合企业，及时解决项目过程中的问题，如面试、谈薪、入职等。 ,1、对招聘感兴趣，喜欢人力资源服务工作的在校大学生；；  2、要求保证每周到岗时间4~5天，可连续实习半年优先；  3、英语能力CET-4以上，能进行基本的英语读写。  4、积极主动，学习能力强，有较强的责任心和抗压能力。 ,
海外招聘实习生,北京平凯星辰科技发展有限公司,https://www.nowcoder.com/intern/6057?jobIds=46539&ncsr=,¥250-300元/天,北京,简历处理率：100%,平均处理：1天,处理快,其他,薪资：250-300元/天     实习要求：5天/周，6个月以上     转正机会：面议,1、与人力资源伙伴一起实施海外产品研发招聘工作，发布招聘广告、负责简历搜索、面试预约及面试组织工作，跟进面试流程； 2、维护招聘渠道，及时更新完善人才库资源； 3、协助完成招聘计划，进行招聘数据统计分析； 4、配合完成其它人力资源工作；,1.本科及研究生在读，专业不限，有人力资源、计算机相关专业知识或互联网公司相关人力实习经验的优先考虑；  2.沟通能力好，善于与人交流和收集信息，积极主动，灵活高效；  3.有较好的英文听说读写能力，适应跨时差沟通；  4.可远程办公，每周实习 5 天，实习 6 个月；,
HR 实习生,北京平凯星辰科技发展有限公司,https://www.nowcoder.com/intern/6057?jobIds=42088&ncsr=,¥200-250元/天,北京,简历处理率：94%,平均处理：7天,有反馈,其他,薪资：200-250元/天     实习要求：5天/周，3个月以上     转正机会：面议,1、与人力资源伙伴一起实施招聘工作，发布招聘广告、负责简历搜索、面试预约及面试组织工作，跟进面试流程； 2、维护招聘渠道，及时更新完善人才库资源； 3、协助完成招聘计划，进行招聘数据统计分析； 4、配合完成其它人力资源工作；,1.本科及研究生在读，专业不限，有人力资源、计算机相关专业知识或互联网公司相关人力实习经验的优先考虑；  2.沟通能力好，善于与人交流和收集信息，积极主动，灵活高效；  3.有较好的英文听说读写能力，适应跨时差沟通；  4.可远程办公，每周实习 5 天，实习 6 个月；,
招聘助理（海外）,北京平凯星辰科技发展有限公司,https://www.nowcoder.com/intern/6057?jobIds=42037&ncsr=,¥200-250元/天,北京,简历处理率：75%,平均处理：12天,Null,其他,薪资：200-250元/天     实习要求：5天/周，3个月以上     转正机会：面议,1、与人力资源伙伴一起实施招聘工作，发布招聘广告、负责简历搜索、面试预约及面试组织工作，跟进面试流程； 2、维护招聘渠道，及时更新完善人才库资源； 3、协助完成招聘计划，进行招聘数据统计分析； 4、配合完成其它人力资源工作；,职位要求：  1.本科及研究生在读，专业不限，有人力资源、计算机相关专业知识或互联网公司相关人力实习经验的优先考虑；  2.沟通能力好，善于与人交流和收集信息，积极主动，灵活高效；  3.有较好的英文听说读写能力，适应跨时差沟通；  4.可远程办公，每周实习 5 天，可实习 6 个月；,
HR实习生,北京环球智康时代教育咨询有限公司,https://www.nowcoder.com/intern/19239?jobIds=39273&ncsr=,¥100-150元/天,北京,简历处理率：87%,平均处理：15天,Null,其他,薪资：100-150元/天     实习要求：3天/周，6个月以上     转正机会：有,1.支持招聘项目规划及实施，包括但不限于资源协调、简历筛选、笔面试安排、结果跟进、招聘数据统计及分析等；  2.参与招聘过程中线上、线下的宣传策划与执行；  3.对接部分院校关系，院系、就业办、学生社团等，能独立完成信息发布及招聘场次预定类工作；  4.负责招聘项目的物料和档案管理；  5.支持招聘话题的内容创作及制作，如软文、短视频等；  6.完成招聘项目安排的其他临时性工作。,1.全日制 2021/2022 届大学在校学生，本科或研究生学历，专业不限。  2.能够保证全职实习6个月及以上，每周至少 3 天；  3.有较强的组织、协调及管理能力，逻辑思维良好；  4.性格开朗、细心，有较强的沟通能力和亲和力，对招聘工作有较高的热情与主动性；  5.数据敏感性高，擅长思考和总结，善于对细碎工作做整合，能承受一定的工作压力；  6.具有较强的电脑操作能力，熟练使用 word、excel 等。,
招聘实习生,牛客网,https://www.nowcoder.com/intern/499?jobIds=13937&ncsr=,¥150-200元/天,北京,简历处理率：97%,平均处理：5天,有反馈,其他,薪资：150-200元/天     实习要求：4天/周，3个月以上     转正机会：面议,1、维护现有的招聘渠道，更新招聘信息； 2、在招聘经理的指导下，寻找合适的简历； 3、负责跟进面试安排、面试反馈等招聘整体流程； 4、协助人力资源其他模块工作。,任职资格： 1、2022年毕业或保研同学，人力资源管理、工商管理等相关专业优先考虑； 2、每周保证实习4天，实习2个月以上； 3、熟练使用office办公软件。,
人事行政助理,浙江智臾科技有限公司,https://www.nowcoder.com/intern/10199?jobIds=42251&ncsr=,¥150-200元/天,杭州,简历处理率：100%,平均处理：2天,处理快,其他,薪资：150-200元/天     实习要求：4天/周，2个月以上     转正机会：有,- 负责公司人员招聘工作，通过多种渠道为公司寻求合适的人才以及应聘人员的预约，接待及面试安排。另协助各部门进行人员招聘工作，包括招聘流程、面试记录与筛选推荐等； - 员工入职手续办理，员工劳动合同的签订、续签与管理； - 负责组织企业文化建设工作，包括公司日常活动、团建安排、会务组织、文体活动安排等； - 负责公司日常行政事务，配合上级做好行政人事方面的工作；负责企业资产配置（包括办公设备、办公用品）的管理工作，包括清点、维护、登记等； - 负责公司微信公众号管理，撰写公司动态报道。 - 协助公司项目申报，如国家高新企业等项目资料整理与协助。 - 领导安排的其它工作及其它突发事件的处理。,- 专业不限，信息管理、人力资源管理、财务相关专业优先。 - 工作仔细认真，谨慎细心，热情，积极主动；工作效率高，责任心强，具有团队精神；保密意识强，工作态度端正。 - 在校担任社团、班委工作，有相关活动组织、团队管理经验者优先。 - 有良好的文字表达能力，能够熟练使用办公软件。,
信息安全岗,北京中关村银行股份有限公司,https://www.nowcoder.com/intern/48507?jobIds=45874&ncsr=,¥薪酬面议,北京,简历处理率：100%,平均处理：3天,有反馈,其他,薪酬：面议     实习要求：3天/周，3个月以上     转正机会：有,1.负责银行应用系统的安全规范制定工作，包括代码安全、架构安全、应用安全、接口安全等； 2.负责银行应用系统的渗透性测试及测试问题整改工作； 3.负责银行应用系统的应用安全规范的实施、自查及整改工作； 4.负责银行信息科技安全相关自查及整改工作。 ,1.境内外院校全日制大学本科及以上学历应届毕业生。其中，境内院校毕业生应在2021年7月31日前毕业，取得毕业证、学位证、就业报到证；境外留学生应为2020年1月1日至2021年7月31日间毕业，入行报到时需取得国家教育部国外学历学位认证书。 2.计算机相关、软件工程、信息安全、通信工程、电气工程、电子电力等。 3.大学英语四级或具备相应水平资质。 4.诚实守信、遵纪守法；综合素质较好，具有较强的研究分析、文字综合、沟通协调和开拓创新能力，有团队合作精神。 5.身心健康。 7.其它应聘条件见具体岗位要求。 ,
网络运维岗,北京中关村银行股份有限公司,https://www.nowcoder.com/intern/48507?jobIds=45878&ncsr=,¥薪酬面议,北京,简历处理率：100%,平均处理：4天,有反馈,其他,薪酬：面议     实习要求：3天/周，3个月以上     转正机会：有,1.负责银行网络线路地址规划、拓扑绘制、机房布线、上架/下架设备、与外联单位网络对接等工作； 2.负责银行防火墙、VPN、DNS、负载均衡、交换机、路由器等策略的制定及实施； 3.负责银行各网络设备容量规划和扩容实施。 4.负责银行数据中心7X24小时网络设备及专线告警处理、流量监控。 ,1.境内外院校全日制大学本科及以上学历应届毕业生。其中，境内院校毕业生应在2021年7月31日前毕业，取得毕业证、学位证、就业报到证；境外留学生应为2020年1月1日至2021年7月31日间毕业，入行报到时需取得国家教育部国外学历学位认证书。 2.计算机相关、软件工程、信息安全、通信工程、电气工程、电子电力等。 3.大学英语四级或具备相应水平资质。 4.诚实守信、遵纪守法；综合素质较好，具有较强的研究分析、文字综合、沟通协调和开拓创新能力，有团队合作精神。 5.身心健康。 11.其它应聘条件见具体岗位要求。 ,
内容运营实习生,北京小唱科技有限公司,https://www.nowcoder.com/intern/34000?jobIds=47833&ncsr=,¥150-200元/天,北京,简历处理率：37%,平均处理：2天,处理快,运营,薪资：150-200元/天     实习要求：4天/周，3个月以上     转正机会：面议,1、负责花生大学相关各品类视频号更新维护，包含不限于选题，制作，二创，发布，数据总结。 2、负责花生大学相关公众号服务号同步运营更新。,1、本科或者研究生在读，一周可以工作5天，至少实习3个月以上； 2、掌握PR PS等视频图片处理工具； 3、对短视频，新媒体运营感兴趣，运营过短视频账号优先。 ,
Localization Project Manager Intern,VMware,https://www.nowcoder.com/intern/1631?jobIds=43607&ncsr=,¥250-300元/天,北京,简历处理率：77%,平均处理：3天,Null,运营,薪资：250-300元/天     实习要求：3天/周，3个月以上     转正机会：有,•Manages localization projects  working closely with R&D developers  language specialists  localization engineers and external localization vendors. •Develops project plans and workflows  managing time  budget  resources and quality. •Analyzes localization project risks and defines mitigation actions of identified risks. •Identifies and solves localization issues or disagreements  whether system or product  identifies causes and performs corrective/preventative action. •Presents regular project status reports to stakeholders and escalates issues. •Develops and maintains localization guidelines including processes  tools and checklists. •Participates team and company activities; Leads team initiatives for localization communities. ,•Excellent oral/written communication skills in both Chinese and English. •Naturally curious  passionate  proactive and accountable. •Strong team player in a multi-language/multi-cultural environment. •Knowledge and Interest in continuing to learn and identify new technologies and new tools. •Hands on experience with localization tools  such as Trados  TDX  WorldServer  MemoQ  etc. •Understand the software development lifecycle and agile development methodology. •Good understanding of statistical analysis. Advanced Excel and PowerPoint skills is a plus. •Understanding of cloud computing technology and SaaS is a plus. ,
游戏运营-版本方向,91Act,https://www.nowcoder.com/intern/638?jobIds=45476&ncsr=,¥200-250元/天,成都,简历处理率：70%,平均处理：4天,Null,运营,薪资：200-250元/天     实习要求：4天/周，3个月以上     转正机会：有,1. 负责版本内容的迭代&更新，完成版本内容开发，跨部门沟通各项运营细节，保证内容按时保质上线； 2. 负责监控运营相关日常数据，以及版本内容、用户行为数据等监控&专项分析工作，为项目迭代提供有力支持； 3. 负责运营日常工作，包括但不限于处理各类运营突发事件，监控玩家舆情，以及各项常规运营工作。,1. 2021年应届毕业生，本科及以上学历； 2. 深度游戏玩家，热爱ACG文化，对游戏行业有基础认知，长期体验二次元手游者优先； 3. 良好的的团队合作&沟通能力，有强烈的责任感，对事积极主动，能承担一定压力； 4. 具备良好的逻辑与创新思维。,
海外游戏用户运营,博乐科技,https://www.nowcoder.com/intern/38479?jobIds=33995&ncsr=,¥250-300元/天,北京,简历处理率：65%,平均处理：4天,Null,运营,薪资：250-300元/天     实习要求：5天/周，5个月以上     转正机会：有,1. 客服角色，多渠道处理线上多语种客诉，确定用户安抚和补偿方案，提高用户满意度； 2. 及时向研发团队反馈玩家的问题，协助定位问题和解决问题；定期总结产品的问题与修复进度，跟进问题的修复与更新； 3. 根据玩家的特点和当地文化，进行有效的本地化内容推送运营；定期收集并分析竞品面向用户的内容推送，优化产品内容推送，跟进方案测试、有效执行和成效分析； 4. 定期统计和分析玩家流失状况，并针对流失玩家定期执行有效的召回操作，跟进回流成效分析，并优化召回方案； ,1. 统招本科以上，英语相关专业，英语专业8级或雅思7.0以上（能流畅使用第二外语或有海外留学背景优先）； 2. 有出色的英语文案写作能力，熟悉海外文化及社交媒体的运作； 3. 能够使用Photoshop完成基础的图文排版和制作； 4. 有较强的逻辑分析和归纳整合能力，善于挖掘信息的共同点与特别之处，并有效加以运用； 5. 有强烈的责任性和上进心，能够主动推进自己负责的工作，并严谨细致地完成； 6. 有优秀的表达能力、跨部门沟通能力和向上沟通能力，能够推动任务高效完成； 7. 理解能力和学习能力强，善于思考、分析和举一反三，对运营工作有创造性思维。 ,
游戏运营助理（2021）,上海游民网络科技有限公司,https://www.nowcoder.com/intern/7895?jobIds=47770&ncsr=,¥100-150元/天,广州,简历处理率：-,平均处理：-,Null,运营,薪资：100-150元/天     实习要求：5天/周，3个月以上     转正机会：有,1、负责游戏日常运营工作，保证游戏稳定运行，如期完成公司运营目标； 2、基于日常的产品运营和与用户的接触，能够定时的总结分析，提出产品优化建议； 3、收集游戏竞品策略，以及整理玩家、客服反馈信息，提升自身产品的优势,1、21届本科及以上学历，专业不限； 2、重度游戏热爱者，广泛涉猎多种类型游戏，对游戏产品会进行分析拆解，有独到见解； 3、具备较强的逻辑分析能力，思维灵活，敢于创新和突破； 4、积极主动，自我要求高，目标清晰。具备较强的学习能力及抗压能力，擅长团队合作、沟通协调。,
产品创意设计师,北京可以科技有限公司,https://www.nowcoder.com/intern/42658?jobIds=36977&ncsr=,¥150-200元/天,北京,简历处理率：72%,平均处理：13天,Null,运营,薪资：150-200元/天     实习要求：5天/周，3个月以上     转正机会：有,我们希望共同打造一款：能够满足人们对机器人所有期待和想象的产品。Ta没有固定的形态，有开放可拓展的功能，可以帮助我们的用户实现创造专属机器人的梦想。  你可以： 1.深入了解模块化机器人产品，参与机器人产品的创意设计，是玩具、是工具、是伙伴，或是其他，由你来创造； 2.充分发挥自己的想象力和创造力，拓展并丰富模块化机器人产品的应用场景和应用设计并能够推动其落地实现； 3.制造用户及社区感兴趣的内容或专题，会“玩”我们的产品，也会与我们的用户“玩”起来； 4.通过新创意的分享、新想法的落地、新内容的输出，推动产品的体验优化、功能迭代，甚至产品升级； 5.收获一群标新立异且志同道合的工作伙伴。  ,我们希望你： 1.具备产品设计、工业设计等设计相关专业背景，亦或具备机械工程、自动化等工科相关专业背景，也希望你对于机器人产品或消费电子产品有浓厚的兴趣； 2.具有较强的想象力和创造力，愿意解决问题，将创意实现；同时具有优秀的逻辑思维能力、沟通能力和学习能力，愿意与人分享自己的思考过程； 3.具有强烈的责任心和充分的主动性，愿意积极主动地推进项目的进展； 4.对产品、用户、科技趋势感兴趣，有一定独到的见解与理性分析能力，能够紧跟潮流也能够打破常规； 5.无论是否具有工作经验，都要有较强的可塑性和包容性，敢于拥抱变化，渴望有所成长。  这个是偏运营+产品创意的职位，辛苦小伙伴们看清之后再投递，感谢。,
达人运营实习生,字节跳动,https://www.nowcoder.com/intern/43072?jobIds=37341&ncsr=,¥200-250元/天,北京 上海 广州 深圳 杭州 南京 成都 厦门 武汉 西安 长沙 哈尔滨 合肥 长春 其他,简历处理率：100%,平均处理：1天,处理快,运营,薪资：200-250元/天     实习要求：3天/周，3个月以上     转正机会：有,1、监控和分析达人数据，提供全局和细分维度达人数据，并将达人数据产品系统化； 2、分析各类数据指标和内容，提升视频质量，帮助产品拉新、提升达人产出； 3、协助制定达人收入和活跃度提升方案，并推动相关业务落地执行； 4、协助不同产品/垂类达人引入及日常运营。,1、本科及以上学历，新闻广告、影视传媒、数字媒体等相关专业； 2、有较好数据处理和分析能力，或者能快速学习基本的Excel数据处理技能； 3、熟悉不同平台达人生态、有短视频平台账号、达人账号运营经验优先； 4、熟悉达人变现、孵化、结算、运营管理，了解MCN运作模式。 ,
内容运营实习,字节跳动,https://www.nowcoder.com/intern/43072?jobIds=37340&ncsr=,¥200-250元/天,北京 上海 广州 深圳 杭州 南京 成都 厦门 武汉 西安 长沙 哈尔滨 合肥 长春 其他,简历处理率：100%,平均处理：1天,处理快,运营,薪资：200-250元/天     实习要求：3天/周，3个月以上     转正机会：有,1、负责要闻设置与频道内容运营，保持频道内容的专业度和实效性，及时跟进领域内重点新闻、热点事件和市场动态； 2、持续维护头部优质头条号的内容干预，包括优质文章的推荐和催审； 3、分析头条号质量和文章质量，收集与解决头条号作者反馈。 ,1、做事耐心、细致，可以全职实习三个月以上； 2、中文、新闻学等文科专业方向，较高的内容敏感度； 3、擅长沟通，性格积极外向，乐观。,
用户增长运营实习（QQ方向）,学而思,https://www.nowcoder.com/intern/50426?jobIds=49133&ncsr=,¥200-250元/天,北京,简历处理率：33%,平均处理：3天,Null,运营,薪资：200-250元/天     实习要求：5天/周，3个月以上     转正机会：面议,1、设计和执行QQ社群增长方案，实现用户持续增长目标 2、挖掘用户需求，迭代社群内容和活动，提升社群活跃度和用户留存率 3、监控并定期复盘运营数据，持续优化并输出可复用的方法论 4、创新活动形式和流量获取方式，持续探索QQ生态下的新营销玩法,1、21/22年(毕业）应届生，本科及以上学历，有互联网产品使用习惯，对教育行业有一定的了解； 2、了解年轻群体，喜欢用QQ、小红书、b站等产品优先； 3、具备一定的文字功底和活动策划能力，具备用户运营意识和数据分析能力； 4、性格外向，执行力强，善于学习和总结，具备较强的抗压能力。 5、需要至少实习三个月以上。,
用户增长运营实习生,学而思,https://www.nowcoder.com/intern/50426?jobIds=47605&ncsr=,¥150-200元/天,北京,简历处理率：100%,平均处理：1天,处理快,运营,薪资：150-200元/天     实习要求：5天/周，3个月以上     转正机会：面议,1、负责制定公众号社群、企业微信等微信生态下流量增长为目标的活动方案，同时为低成本获客拉新负责; 2、熟练运用公众号、社群、企业微信及相关管理工具，通过策划包装活动、课程等形式，串联公众号+社群+APP 搭建流量池; 3 分析复盘活动运用数据，进行用户分析，优化活动内容运用和思路。 ,1、21/22年(毕业)应届生，本科及以上学历，有互联网产品使用习惯，对教育行业有一定的了解 2、有新媒体或社群运营案例者优先; 3、具备一定的文字功底和活动策划能力，具备用户运营意识和数据分析能力; 4、性格外向，执行力强，善于学习和总结，具备较强的抗压能力。 5、需要至少实习三个月以上。,
视觉深度学习算法实习生,维沃移动通信（杭州）有限公司,https://www.nowcoder.com/intern/48892?jobIds=47212&ncsr=,¥250-300元/天,杭州,简历处理率：86%,平均处理：1天,处理快,算法,薪资：250-300元/天     实习要求：4天/周，3个月以上     转正机会：面议,负责计算机视觉算法开发和预研工作,1）熟悉基本的机器学习特别是深度学习算法原理 2）熟悉基本的框架，如tensorflow、pytorch、caffe等 3）最好熟悉基本的图像处理算法，熟悉opencv、python PIL的图像处理接口 4）实习最好能保证三个月，每周在至少公司4天 5）熟悉视觉类某个方向，如图像识别检测、图像生成等，负责图像去反光去阴影、人像风格化图像生成、图像增强去噪等,
算法实习生（2022届）,拼多多,https://www.nowcoder.com/intern/560?jobIds=50078&ncsr=,¥400-500元/天,上海,简历处理率：-,平均处理：-,Null,算法,薪资：400-500元/天     实习要求：5天/周，2个月以上     转正机会：有,1.利用机器学习技术，改进拼多多的推荐、搜索、广告等系统，优化上亿用户的购物体验； 2.分析基础数据，挖掘用户特征、商户和产品价值，增强推荐、搜索、广告系统等的预测能力； 3.分析用户行为，挖掘流量潜在商业价值，提升流量转化。,1.2022年应届毕业生，本科及以上学历，计算机相关专业，热爱计算机科学和互联网技术； 2.热爱计算机科学和互联网技术，对人工智能类产品有浓厚兴趣； 3.具备强悍的编码能力，熟悉 linux 开发环境，熟悉 Hadoop 和 Hive 优先； 4.有扎实的数据结构和算法功底，熟悉机器学习、自然语言处理、数据挖掘、分布式计算中一项或多项； 5.对推荐系统、计算广告、搜索引擎相关技术有经验者优先； 6.优秀的分析问题和解决问题的能力，对解决具有挑战性问题充满激情。,
东芝深度学习计算机视觉OCR方向实习生,东芝,https://www.nowcoder.com/intern/36059?jobIds=33800&ncsr=,¥400-500元/天,北京,简历处理率：89%,平均处理：1天,处理快,算法,薪资：400-500元/天     实习要求：3天/周，3个月以上     转正机会：面议,参与计算机视觉OCR相关的研究和开发工作 （如果无法保证连续3个月的实习期，可以在保证2个月的基础上，面议）,1 计算机相关专业研究生 2 良好的Python语言开发能力，熟悉Tensorflow或者Pytorch框架 3 熟悉常用的CV相关深度学习算法，有OCR项目经验者或比赛经验者优先 4 有国际会议或期刊发表论文经历者优先 5 良好的沟通能力,
知识图谱算法工程师（实习）,厦门深度赋智科技有限公司,https://www.nowcoder.com/intern/12307?jobIds=35024&ncsr=,¥200-250元/天,深圳 厦门,简历处理率：100%,平均处理：13天,有反馈,算法,薪资：200-250元/天     实习要求：4天/周，3个月以上     转正机会：有,职位描述： 团队背景：  1. 团队主要由来自腾讯、百度、华为等公司的资深研究员、架构师构成，拥有世界尖端的NLP与信息分发的经验； 2. 团队成员来自于985/211院校、top海外院校，包括CMU、Oxford、IC、UCL、清华、北大、厦大等院校，水平杰出； 3. 团队获得了多个世界比赛（如NeurIPS 2019 AutoDL）的冠军，同时团队已发表上百篇顶会顶刊； 4. 目前方向包括CV、NLP、推荐、搜索、知识图谱、对话、画像、AI平台、AutoML等业界核心方向。   岗位职责：  1. 负责使用机器学习、自然语言处理等前沿技术完成知识抽取、语义消歧、实体链接、知识推理模块的研究和应用开发； 2. 负责知识图谱的构建和相关算法设计和开发； 3. 追踪知识图谱前沿技术，结合业务需求，探索并应用实际业务； ,任职资格：  1. 计算机相关专业本科及以上学历，有扎实的计算机理论基础； 2. 有较强的算法设计研究和落地编码实现能力，有扎实的数据结构和算法功底，熟悉机器学习/自然语言处理/深度学习等常用算法模型并有一定的落地实现经验； 3. 对业界新技术和算法有好奇心，踏实好学，沟通能力强，有团队合作精神； 4. 有对话系统/知识抽取/知识图谱/知识推理等相关项目实际工作经验优先，熟悉Spark/Hive/Hadoop等大数据相关经验者优先。,
自然语言处理算法工程师（实习）,厦门深度赋智科技有限公司,https://www.nowcoder.com/intern/12307?jobIds=35023&ncsr=,¥250-300元/天,深圳 厦门,简历处理率：100%,平均处理：12天,有反馈,算法,薪资：250-300元/天     实习要求：4天/周，3个月以上     转正机会：有,职位描述： 团队背景：  1. 团队主要由来自腾讯、百度、华为等公司的资深研究员、架构师构成，拥有世界尖端的NLP与信息分发的经验； 2. 团队成员来自于985/211院校、top海外院校，包括CMU、Oxford、IC、UCL、清华、北大、厦大等院校，水平杰出； 3. 团队获得了多个世界比赛（如NeurIPS 2019 AutoDL）的冠军，同时团队已发表上百篇顶会顶刊； 4. 目前方向包括CV、NLP、推荐、搜索、知识图谱、对话、画像、AI平台、AutoML等业界核心方向。   岗位职责：  1. 负责文本信息的内容理解，包括但不限于文章主题分类、关键词提取、质量分级、语义理解、意图识别、观点分析、slot-filling等； ,任职资格：  1. 计算机、智能、数学或相关专业硕士以上学历；少数人才可放宽到本科； 2. 熟练掌握C/C++和Python语言编程，熟悉linux开发环境，有扎实的数据结构和算法设计功底； 3. 熟练掌握NLP基础理论和算法，在一个或多个领域（如文本分类、语义理解、知识图谱构建、篇章理解、情感分析、自然语言生成等）有实际科研或工作经验； 4. 有的逻辑思维能力和数据分析能力，善于分析和解决问题；良好的沟通能力与团队协作能力； 5. 熟练掌握机器学习、深度学习的基础理论和方法，并在自然语言处理任务中有实际应用经验者优先； 6. 熟练使用一种或几种深度学习框架（如tensorflow、caffe、mxnet、pytorch等），或者熟悉spark、hadoop分布式计算编程者优先。,
AI算法实习生,北京经纬恒润科技股份有限公司,https://www.nowcoder.com/intern/13018?jobIds=41652&ncsr=,¥150-200元/天,北京,简历处理率：92%,平均处理：8天,有反馈,算法,薪资：150-200元/天     实习要求：5天/周，3个月以上     转正机会：有,1.基于深度学习的激光点云分割与检测算法开发； 2.基于深度学习的图像中物体检测及分割算法开发； 3.模型压缩量化算法开发。,1.研究生及以上学历，计算机  通信 自动化等相关专业； 2.熟悉python  C/C++语言 3.熟悉机器学习、深度学习，至少掌握一种深度学习框架软件如pytorch  tensorflow，caffe等 4.对主流深度学习网络有应用和改进经验者优先  5.可实习3个月以上，每周保证4天以上出勤,
算法实习生-NLP,科大讯飞有限公司,https://www.nowcoder.com/intern/43052?jobIds=37298&ncsr=,¥薪酬面议,广州,简历处理率：100%,平均处理：3天,有反馈,算法,薪酬：面议     实习要求：5天/周，3个月以上     转正机会：有,科大讯飞华南人工智能研究院 地点：广州南沙香江国际科创中心 岗位：NLP算法实习生 备注： 1. 离市区较远，建议就近租房，住宿问题需自行解决 2. 本招聘信息长期有效，欢迎长期实习，优秀者可获得转正机会 3. 建议提早投递，越早越好，避开实习高峰期  具体职责包括但不限于：  1、负责知识图谱相关技术探索与研究  2、负责多模态相关技术探索与研究  3、智能客服、智能质检场景下核心技术模块效果优化  4、适时进行技术分享、专利申请和参与相关学术竞赛 ,1、本科及以上学历，硕博优先，计算机、数学、电子工程、通信等相关专业；  2、熟悉常用机器学习算法，有深度学习相关的研究经历，具备较好的工程实现能力，精通C/C++、Java、Python等至少一门编程语言； 3、良好的团队合作精神，善于沟通，有责任心，做事严谨，人踏实； 4、具备独立进行相关方向深度调研与探索能力，自我驱动力强； 5、有NLP相关研究或项目经历者优先； 6、有实际成果并发表在国际顶级会议、期刊者优先；  ,
图像研究员实习生-游戏AI,网易雷火,https://www.nowcoder.com/intern/3532?jobIds=49276&ncsr=,¥150-200元/天,杭州,简历处理率：66%,平均处理：1天,处理快,算法,薪资：150-200元/天     实习要求：4天/周，3个月以上     转正机会：有,1. 将深度学习图像领域技术结合游戏进行创新研究； 2.负责计算机视觉/图形学相关核心技术在游戏相关领域的算法与产品化等研究工作，包括但不限于如下方向：目标追踪，目标检测，图像分割，图像分类，图像/动画生成，三维重建，渲染，蒙皮等。 3.跟踪学术界和业界最新进展，并且能够快速应用到业务中； 4.借助游戏平台及数据迭代发展相关技术，进行技术分享、专利申请和学术文章发表；提高网易伏羲实验室在计算机视觉/图形学领域的的技术影响力 5.探索新的游戏内容设计及生成方式，提升游戏体验；,1. 有一定的游戏经历，热爱人工智能； 2. 计算机或相关专业硕士以上学历，扎实的深度学习图像领域知识基础； 3. 能熟练使用主流深度学习框架，如tensorflow、mxnet、caffe、theano、keras等； 4. 有在Linux上处理海量数据的丰富经验，能使用Hadoop、CDH、Spark系统进行海量数据处理、并完成性能调优； 5. 有丰富的分布式系统、MPP系统的设计、使用经验； 6. 编程基础扎实，熟悉算法数据结构，有丰富的开发调试经验； 7. 专注，精益求精，有良好的分析能力及强烈的解决问题的意愿；,
